_id,intitule,localisation,date_debut,date_fin,replacement_or_creation,presentiel_distanciel,isClosed,daysPlanned,forfait_remuneration
656ca1bf843c536c576b92c4,formation Qualiopi,Oloron Sainte-Marie,03/10/2023,24/11/2023,Création,presentiel,TRUE,,hourly
656a06f9843c536c576b8eda,Management & Leadership,Bordeaux,15/05/2024,15/05/2024,Création de poste,,FALSE,,hourly
6569f99411ad9c29f93181cd,Management et Ressources Humaines,Bordeaux,05/12/2023,19/12/2023,reconduction,presentiel,FALSE,,hourly
6569f6d111ad9c29f93181bd,Jury : LV2 Italien,Bordeaux,07/06/2023,07/06/2023,Création,,FALSE,,hourly
6569f6a511ad9c29f93181bc,"Jury ""entretien professionnel"" : rapports d'activité",Bordeaux,25/05/2023,25/05/2023,Création,presentiel,FALSE,,hourly
6569f60811ad9c29f93181b6,Management interculturel,Bordeaux,14/11/2023,14/11/2023,Création de poste,presentiel,FALSE,,hourly
6569e95e11ad9c29f9318186,"Gestion des risques intern & réglementation douanières, incoterms Niveau Expert.",Bordeaux,02/01/2024,30/04/2024,Reconduction,,FALSE,,hourly
65688f5711ad9c29f9317dfb,Jury marketing,Bordeaux ,30/11/2023,30/11/2023,Création,presentiel,FALSE,,hourly
65688f5211ad9c29f9317dfa,Jury marketing,Bordeaux ,30/11/2023,30/11/2023,Création,presentiel,FALSE,,hourly
65688f4e11ad9c29f9317df9,Jury marketing,Bordeaux ,30/11/2023,30/11/2023,Création,presentiel,FALSE,,hourly
65688f4a11ad9c29f9317df8,Jury marketing,Bordeaux ,30/11/2023,30/11/2023,Création,presentiel,FALSE,,hourly
65674e826df3a711cd4950b4,Processus de l’Amélioration continue,Bordeaux,04/12/2023,30/06/2024,création de poste,presentiel,FALSE,,hourly
6566e1a96df3a711cd494f52,Jury projet développement durable,,31/01/2024,31/01/2024,Création,presentiel,FALSE,,hourly
656460f5ddcee07998d00fc9,"Big data, collecte et traitement des données",Lyon,12/02/2024,29/03/2024,Création,presentiel,FALSE,,hourly
6561ec2eddcee07998d00d3e,Univers Métaverse et IA,Toulouse,02/04/2024,13/06/2024,Création,presentiel_plus_or_distanciel_minus,FALSE,,hourly
6560a72b4054c942bf3e920d,Le transport routier de marchandises,Bourges (Centre-Val de Loire 18000),27/09/2023,27/09/2023,Création,presentiel,FALSE,,hourly
6560845c4054c942bf3e91de,Séminaire Projet (marketing stratégique),Bordeaux,28/09/2023,30/04/2024,Création,presentiel,FALSE,,hourly
65605dea4054c942bf3e91af,Cours avancé de Développement Web avec JavaScript,"Bordeaux, France",30/11/2023,15/01/2024,Création,presentiel_plus_distanciel_minus,TRUE,,hourly
655fe488664767233f96a75b,Introduction au Développement Web avec JavaScript,"Bordeaux, France",27/11/2023,18/01/2024,Création,presentiel_plus_distanciel_minus,TRUE,,hourly
655e37004c24a02f8f55e8f2,DAF / RAF,Bordeaux,28/04/2023,31/12/2023,Création de poste,,TRUE,30,daily
655e36fc4c24a02f8f55e8f1,DAF / RAF,Bordeaux,28/04/2023,31/12/2023,Création de poste,,FALSE,30,hourly
655e03094c24a02f8f55e858,Culture et médias spécialisés,Bordeaux,20/11/2023,18/12/2023,Création de poste,,FALSE,,hourly
655dce360972f25b9dfca8ef,Coach BBC,Bordeaux,02/10/2023,31/05/2024,Autre,,FALSE,,hourly
655dce180972f25b9dfca8eb,Coach BBC,Bordeaux,02/10/2023,31/05/2024,Autre,,FALSE,,hourly
655b62e2203e6a22c9ef071c,Gestion administrative et comptable RH,Lyon,06/11/2023,31/03/2024,Création,presentiel,FALSE,,hourly
655b1f4b203e6a22c9ef05ee,"ESG - ENVIRONMENTAL, SOCIAL & GOVERNANCE",Toulouse,29/03/2024,05/04/2024,Création de poste,,FALSE,,hourly
655647bf203e6a22c9eeff8e,INNOVATION,Nantes,14/02/2024,03/04/2024,Autre,,FALSE,,hourly
65564756203e6a22c9eeff8c,SI commercial,Nantes,20/10/2023,17/11/2023,Autre,,FALSE,,hourly
655644dc203e6a22c9eeff89,Evaluation écrite : performance commerciale,Nantes,09/07/2024,09/07/2024,Autre,,FALSE,,hourly
6554f144203e6a22c9eefe02,Organiser sa relation client,Nantes,18/03/2024,08/04/2024,Autre,,FALSE,,hourly
6554eff9203e6a22c9eefe00,Business model vert,Nantes,12/12/2023,11/01/2024,Autre,,FALSE,,hourly
6554ee88203e6a22c9eefdfd,Marketing responsable,Nantes,14/12/2022,09/01/2024,Autre,,FALSE,,hourly
6554ee02203e6a22c9eefdf9,Marketing responsable,Nantes,01/10/2022,01/04/2023,Création,,TRUE,,hourly
6554ecfd203e6a22c9eefdf6,Politique QSE,Nantes,12/12/2022,19/05/2023,Création,,FALSE,,hourly
6554dccd203e6a22c9eefdd4,Atelier CV parfait,Bordeaux,17/11/2023,17/11/2023,Création,,FALSE,,hourly
6554cb41203e6a22c9eefdb6,Gestion de la relation client,Mérignac,01/09/2023,30/06/2024,Création,,FALSE,,hourly
65547ea4203e6a22c9eefd3e,Data Marketing,Bordeaux,22/12/2023,23/01/2024,Création,,FALSE,,hourly
65526096203e6a22c9eefa79,E-consumer,Bordeaux,02/11/2023,24/05/2024,Création,,FALSE,,hourly
65525fc1203e6a22c9eefa75,Formateur en Génie Electrique,Bordeaux,13/03/2023,30/06/2024,Création de poste,,FALSE,,hourly
65525f4e203e6a22c9eefa72,Atelier CV parfait,Bordeaux,16/11/2023,16/11/2023,Création,,FALSE,,hourly
654e529072811d2ae603de98,Coaching CV,Bordeaux,25/11/2022,25/11/2022,Création de poste,,TRUE,,hourly
654e4c0872811d2ae603de71,Détection et prévention des intrusions,Montpellier,01/02/2024,31/07/2024,Création,,FALSE,,hourly
654e116c72811d2ae603de35,Maintenance opérationnelle et suivi des incidents,Montpellier,01/02/2024,31/07/2024,Création,,FALSE,,hourly
654ced5672811d2ae603dc55,Posture et élément de langage,Bordeaux,29/09/2023,09/02/2024,Création de poste,,FALSE,,hourly
654ced0472811d2ae603dc51,Séminaire,Bordeaux,28/09/2023,30/04/2024,Création de poste,,FALSE,,hourly
654cec9a72811d2ae603dc4e,Management d'équipe,Bordeaux,02/10/2023,07/02/2024,Création,,FALSE,,hourly
654ce16a72811d2ae603dc2c,Management de la relation client d’un site e-commerce,Bordeaux,04/04/2024,24/04/2024,Création de poste,,FALSE,,hourly
654cd9cc72811d2ae603dc09,Plan de communication,Bordeaux,02/10/2023,07/02/2024,remplacement,,FALSE,,hourly
654cd9bd72811d2ae603dc08,communication digitale,Bordeaux,02/10/2023,19/12/2023,Création,,FALSE,,hourly
654cad1772811d2ae603db9a,Droit à la mobilité internationale,Bordeaux,28/02/2024,28/02/2024,,,FALSE,,hourly
654bc37972811d2ae603d9b0,Communication interne,Bordeaux,02/04/2024,14/05/2024,Création,,FALSE,,hourly
654bc31f72811d2ae603d9ae,Revue de presse,Bordeaux,27/11/2023,22/01/2024,Création,,FALSE,,hourly
654bc25272811d2ae603d9ac,Creativity and criticism,Bordeaux,10/10/2023,26/10/2023,Création,presentiel,FALSE,,hourly
654baef272811d2ae603d947,Formateur en mathématiques appliquées à la physique,Bordeaux,04/09/2023,31/07/2024,Création de poste,,FALSE,,hourly
654bae6572811d2ae603d944,Éthiques des affaires,Bordeaux,04/04/2024,16/05/2024,Création de poste,,FALSE,,hourly
654ba21a72811d2ae603d8fd,Les énergies,Bordeaux,14/02/2022,02/04/2022,Création de poste,,FALSE,,hourly
654b88af72811d2ae603d7d9,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,Création,,FALSE,,hourly
654b889b72811d2ae603d7d7,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,Création,,FALSE,,hourly
654b888f72811d2ae603d7d3,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,Création,,FALSE,,hourly
654b888072811d2ae603d7d1,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,Création,,FALSE,,hourly
654a077672811d2ae603d343,Formateur IELTS (International English Language Testing System),"Bordeaux, France",09/11/2023,09/11/2023,Création,,FALSE,,hourly
6549dfac72811d2ae603d1a6,UI Design,Villeurbanne,14/11/2023,20/11/2023,Création,,TRUE,,daily
6548aece72811d2ae603cea5,mathématiques BAC+2,Bordeaux,01/09/2023,30/06/2024,remplacement,,FALSE,,hourly
6548a79272811d2ae603ce7a,Mission conseil entreprise,Bordeaux,02/10/2023,07/02/2024,Création,,FALSE,,hourly
65489b1472811d2ae603ce75,Finances responsables,Toulouse,02/05/2024,30/06/2024,Création,,FALSE,,hourly
65489ae072811d2ae603ce74,Finances durables,Toulouse,01/02/2024,30/04/2024,Création,,FALSE,,hourly
6546839872811d2ae603cc25,"Web Luxury Culture, en anglais",Bordeaux,18/09/2023,27/10/2023,Création,,FALSE,,hourly
6546733e72811d2ae603cc0e,Formateur International Development Strategy,Bordeaux,01/02/2023,28/02/2023,Création de poste,,TRUE,,hourly
6546727272811d2ae603cc0b,Formateur Anglais,Bordeaux,04/09/2023,31/07/2024,RECONDUCTION,,FALSE,,hourly
6546709a72811d2ae603cc07,Bloc 4 BTS CCST : Mettre en oeuvre l'expertise technico-commerciale,Bordeaux,28/08/2023,31/07/2024,Création de poste,,FALSE,,daily
65452f2572811d2ae603c8c2,CONCEPTION cours Plateforme de marque,Mérignac,27/10/2023,22/03/2024,Création,,FALSE,,hourly
65450782816ec424b04c5872,rédaction du syllabus : Mobiliser des actions de lobbying et de relations publiques,Lyon,22/05/2024,18/06/2024,Création,,FALSE,,hourly
6544f41d816ec424b04c583b,Intelligence économique & Veille stratégique,"Lyon, France",03/11/2023,03/05/2023,Remplacement,,FALSE,,hourly
6544f382816ec424b04c5835,Tourisme du Luxe,"Lyon, France",16/10/2023,21/02/2024,Remplacement,presentiel_plus_distanciel_minus,FALSE,,hourly
6543d03e8bc3c608241a056e,Les outils du diagnostic,Nantes,10/10/2023,30/05/2024,reconduction,,FALSE,,hourly
6543cfd88bc3c608241a056c,Les outils du diagnostic,Nantes,12/10/2022,02/11/2022,Création,,TRUE,,hourly
6543cb308bc3c608241a0562,Stratégie de communication dans les maisons de luxe,Bordeaux,,,reconduction,,FALSE,,hourly
6543c6958bc3c608241a055a,Suivi de mémoire,Bordeaux,01/03/2024,01/09/2024,Création de poste,,FALSE,,hourly
654389e18bc3c608241a04ba,Mobiliser des actions de lobbying et de relations publiques,Lyon,26/04/2024,18/06/2024,Création,,FALSE,,hourly
654387928bc3c608241a04b7,Construire et développer un réseau de partenaires,Lyon,02/04/2024,25/04/2024,Création,,FALSE,,hourly
653fd85c807b0265e77ec095,Séminaire Projet : Mise en situation,Bordeaux,10/11/2023,10/11/2023,Création,,FALSE,,hourly
653bfe265b0ddd07d925e746,Community Management,Bordeaux,01/09/2023,30/06/2024,Création de poste,,FALSE,,hourly
653b93745b0ddd07d925e5fd,Méthodes quantitatives,Bordeaux,01/09/2022,01/06/2023,Création de poste,,TRUE,,hourly
653b92a25b0ddd07d925e5f9,Art appliqué et culture artistique,Bordeaux,01/09/2022,10/01/2023,Création de poste,,TRUE,,hourly
653b91b95b0ddd07d925e5f5,management stratégique des entreprises,Lyon,06/12/2023,23/01/2024,Création de poste,,TRUE,,hourly
653b90085b0ddd07d925e5f2,"Gestion appliquée 
(L'entreprise et son environnement économique juridique et social)",Bordeaux,01/09/2022,01/06/2023,Création de poste,,TRUE,,hourly
653b89f75b0ddd07d925e5e8,Enjeux du management,Lyon,06/10/2023,06/10/2023,Création de poste,,TRUE,,hourly
653b80585b0ddd07d925e5d8,Transitions énergétiques,Lyon,12/02/2024,29/03/2024,Création de poste,,FALSE,,hourly
653b7ef75b0ddd07d925e5d0,Marketing Ethique,Lyon,02/04/2024,17/05/2024,Création de poste,,FALSE,,hourly
653b6cac5b0ddd07d925e5b7,RSE : textes fondateurs,Lyon,28/11/2022,28/01/2023,Création de poste,,TRUE,,hourly
653b6a975b0ddd07d925e5ad,droit fiscal,Lyon,28/11/2022,28/01/2023,Création de poste,,FALSE,,hourly
653a2ba45b0ddd07d925e352,correction TOEIC,Bordeaux,08/11/2023,08/11/2023,Création,,FALSE,,hourly
65391b9f5b0ddd07d925e0df,RGPD,Lyon,01/09/2023,29/12/2024,Création de poste,,FALSE,,hourly
653912c15b0ddd07d925e0b1,Négociation /vente MDO 2023,Toulouse,23/10/2023,24/10/2023,Création,,FALSE,,hourly
6536a4495b0ddd07d925d9e7,Communication interne et relation presse,Mérignac,02/11/2021,30/03/2022,Création de poste,,TRUE,,hourly
6536a3ef5b0ddd07d925d9e4,Communication interne et relation presse,Mérignac,23/03/2022,30/03/2022,remplacement,,TRUE,,hourly
6536a26d5b0ddd07d925d9d8,Stratégie Cross Canal,Bordeaux,01/09/2022,30/06/2023,Création de poste,,TRUE,,hourly
6536a2035b0ddd07d925d9d4,Conquête et fidélisation clients,Bordeaux,01/09/2022,30/06/2023,Création de poste,,TRUE,,hourly
6536a16a5b0ddd07d925d9d2,Inbound Marketing,Bordeaux,01/09/2022,30/06/2023,Création de poste,,TRUE,,hourly
6536a10c5b0ddd07d925d9d0,Stratégies marketing digital,Bordeaux,01/09/2022,30/06/2023,Création de poste,,FALSE,,hourly
6536a0a15b0ddd07d925d9ce,Web to store,Bordeaux,01/09/2022,30/06/2023,Création de poste,,TRUE,,hourly
6536a0045b0ddd07d925d9cb,Marketing d'influence,Bordeaux,01/09/2022,30/06/2023,Création de poste,,TRUE,,hourly
6536771f5b0ddd07d925d940,Droit du Marketing,Bordeaux,04/09/2023,01/01/2024,,,FALSE,,hourly
653673915b0ddd07d925d92e,Parcours Libre Technologique : Cryptomonnaies,Bordeaux,30/09/2023,02/05/2024,Création,,FALSE,,hourly
65327be55b0ddd07d925d1c4,"Les entretiens clés du management interpersonnel : hierarchique, ascendant, transverse...",Bordeaux,04/12/2023,04/12/2023,RECONDUCTION,,FALSE,,hourly
653247a15b0ddd07d925d109,Gestion du handicap dans l’immobilier,Bordeaux,21/12/2023,13/02/2024,Création,,FALSE,,hourly
65313afd5b0ddd07d925cf45,Gestion appliquée d'entreprise,Bordeaux,11/09/2023,11/12/2023,reconduction,,FALSE,,hourly
6531391b5b0ddd07d925cf41,Technique de vente,Bordeaux,01/09/2023,30/06/2024,Création de poste,,FALSE,,hourly
652fa2315b0ddd07d925ccad,Nouvelles stratégies de distribution,Rennes,02/10/2023,31/03/2024,Création,,FALSE,,hourly
652fa20c5b0ddd07d925ccac,Force de vente,Rennes,01/03/2024,31/05/2024,Création,,FALSE,,hourly
652fa0055b0ddd07d925cca9,Environnement commercial,Rennes,27/09/2023,31/01/2024,Création,,FALSE,,hourly
652f9cbe5b0ddd07d925cca3,Communication sur les réseaux sociaux,Mérignac,29/05/2024,25/07/2024,Création,,FALSE,,hourly
652f8e1a5b0ddd07d925cc61,Nouvelles stratégies de distribution / E-Commerce,"Lyon, France",16/10/2023,19/02/2024,Remplacement,presentiel,FALSE,,hourly
652f8bca5b0ddd07d925cc5f,Supply Chain,Lyon,09/10/2023,21/02/2024,Remplacement,presentiel,FALSE,,hourly
652f8bbd5b0ddd07d925cc5e,International Marketing,Lyon,09/10/2023,21/02/2024,Remplacement,presentiel_plus_distanciel_minus,FALSE,,hourly
652e80335b0ddd07d925cabc,"[LYO2] Développement FrontEnd : HTML, CSS, JS/NodeJS, versionning","Décines-Charpieu, France (Lyon)",16/10/2023,15/03/2024,Création,presentiel,FALSE,,hourly
652e7fe05b0ddd07d925cab7,[LYO9] Connaissance de l'entreprise,"Décines-Charpieu, France",06/11/2023,15/03/2024,Création,presentiel,FALSE,,hourly
652e7fc65b0ddd07d925cab4,[LYO12] Outils de communication et d'insertion professionnelle,"Décines-Charpieu, France",02/04/2024,21/06/2024,Création,presentiel,TRUE,,hourly
652e6b8a5b0ddd07d925caa7,Accessibilité,Lyon,15/02/2024,16/02/2024,Création,,FALSE,,hourly
652e5aaa5b0ddd07d925ca4e,Social ADS,Mérignac,27/10/2023,17/11/2023,Remplacement,,FALSE,,hourly
652e5a8d5b0ddd07d925ca4c,Plateforme de marque,Mérignac,27/10/2023,22/03/2024,Création,,FALSE,,hourly
652e57c35b0ddd07d925ca45,Coactivité,Lyon,20/10/2023,23/02/2024,Création,,FALSE,,hourly
652d2bcd5b0ddd07d925c829,Plan de communication,Bordeaux,02/10/2023,24/05/2024,remplacement,,FALSE,,hourly
652d08585b0ddd07d925c73a,Management du changement,Bordeaux,01/02/2024,30/04/2024,Création,,FALSE,,hourly
6526d4ef5b0ddd07d925b9bb,Organiser et animer des sessions de recrutement,Bordeaux,20/11/2023,20/11/2023,RECONDUCTION,,FALSE,,hourly
652677005b0ddd07d925b8e2,Gestion prédictive des ventes,Bordeaux,13/03/2023,22/05/2023,Création de poste,,TRUE,,hourly
652676a35b0ddd07d925b8de,Management de projet et méthodes agiles,Bordeaux,14/11/2022,13/12/2022,Création de poste,,TRUE,,hourly
652676455b0ddd07d925b8d9,outils de décisions statistiques,Bordeaux,01/09/2022,30/06/2023,Création de poste,,TRUE,,hourly
652676035b0ddd07d925b8d6,Mathématiques appliquées,Bordeaux,23/11/2022,05/06/2023,Création de poste,,TRUE,,hourly
6526734c5b0ddd07d925b8cf,Webdesign et rédaction web,Bordeaux,23/09/2022,05/05/2023,Création de poste,,TRUE,,hourly
652672de5b0ddd07d925b8cc,Dossier Professionnel,Bordeaux,10/10/2022,13/06/2023,Création de poste,,TRUE,,hourly
652671e15b0ddd07d925b8c8,Jury de soutenance,Bordeaux,08/06/2023,16/06/2023,création,,FALSE,,hourly
652671d05b0ddd07d925b8c4,Jury de soutenance,Bordeaux,08/06/2023,16/06/2023,création,,FALSE,,hourly
652671c25b0ddd07d925b8c2,Jury de soutenance,Bordeaux,08/06/2023,16/06/2023,création,,FALSE,,hourly
652671bd5b0ddd07d925b8c1,Jury de soutenance,Bordeaux,08/06/2023,16/06/2023,création,,FALSE,,hourly
6526719d5b0ddd07d925b8bf,Conduite de réunion - PRISE DE PAROLE EN PUBLIC,Bordeaux,26/02/2024,05/06/2024,reconduction,,FALSE,,hourly
652671085b0ddd07d925b8bc,PRISE DE PAROLE EN PUBLIC,Bordeaux,06/02/2023,05/06/2023,Création de poste,,TRUE,,hourly
6526708a5b0ddd07d925b8b9,Développement stratégique de l'activité immobilière,Bordeaux,13/02/2024,10/06/2024,reconduction,,FALSE,,hourly
652670175b0ddd07d925b8b6,Développement de l'activité immobilière,Bordeaux,25/10/2022,14/02/2023,Création de poste,,TRUE,,hourly
65266d465b0ddd07d925b8ab,professeur de mathématiques,Bordeaux,12/09/2023,30/06/2024,reconduction,,FALSE,,hourly
65266cc35b0ddd07d925b8a7,professeur de mathématiques,Bordeaux,12/09/2022,30/06/2023,Création de poste,,TRUE,,hourly
65266c555b0ddd07d925b8a4,CEJM,Bordeaux,24/11/2022,17/03/2023,Création de poste,,TRUE,,hourly
65266c315b0ddd07d925b8a1,CEJM,Bordeaux,07/09/2023,30/06/2024,reconduction,,FALSE,,hourly
652560b45b0ddd07d925b6a9,Ingénierie sociale,Toulouse,27/11/2023,26/01/2024,création,,FALSE,,hourly
65252b295b0ddd07d925b607,Techniques de négociation en anglais,Bordeaux,29/09/2023,09/02/2024,Création de poste,,FALSE,,hourly
652520895b0ddd07d925b5b0,Panorama du secteur : marketing / e-commerce,Bordeaux,02/10/2023,08/12/2023,Création,,FALSE,,hourly
6523a35f5b0ddd07d925b0df,DevSecOps,Paris,09/10/2023,08/01/2024,création,,TRUE,,hourly
65200109d2ebbd6640a83c0d,Performance commerciale,Nantes,01/09/2023,31/07/2024,reconduction,,FALSE,,hourly
65200070d2ebbd6640a83c09,Performance commerciale,Nantes,01/09/2023,31/07/2024,reconduction,,FALSE,,hourly
651ff79cd2ebbd6640a83b7c,Sélectionner une plateforme logistique,Bourges,07/09/2023,21/12/2023,Création,,FALSE,,hourly
651fd5b9d2ebbd6640a83b3e,RAN Français,Bordeaux,02/10/2023,28/06/2024,Création,,FALSE,,hourly
651fbf40d2ebbd6640a83af1,CONDUIRE DES ENTRETIENS PROFESSIONNELS ET ENTRETIENS ANNUELS D'APPRÉCIATION,Bordeaux,01/02/2024,30/04/2024,Création,,FALSE,,hourly
651fbeaed2ebbd6640a83aed,OPTIMISER LE PLAN DE DÉVELOPPEMENT DES COMPÉTENCES /STRATÉGIE,Bordeaux,01/02/2024,30/04/2024,Création,,FALSE,,hourly
651fbe10d2ebbd6640a83aea,ÉLABORER UNE POLITIQUE DE RECRUTEMENT/STRATÉGIE,Bordeaux,02/10/2023,29/12/2023,Création,,FALSE,,hourly
651fbd57d2ebbd6640a83ae7,GÉRER LES RH AU QUOTIDIEN,Bordeaux,01/02/2024,30/04/2024,Création,,FALSE,,hourly
651fbc40d2ebbd6640a83ae0,ATELIERS RECRUTEMENT ET PERSONNAL BRANDING,Bordeaux,01/02/2024,30/04/2024,Création,,FALSE,,hourly
651ee83dd2ebbd6640a8380d,Espaces Probabilisés Finis,Bordeaux,01/02/2024,29/03/2024,Création,,FALSE,,hourly
651ee379d2ebbd6640a837f2,Démographie : Enjeux majeurs,Bordeaux,01/04/2024,31/05/2024,Création de poste,,FALSE,,hourly
651ee213d2ebbd6640a837e9,Excel Avancé,Bordeaux,01/02/2024,28/06/2024,Création,,FALSE,,hourly
651ed161d2ebbd6640a83777,Algèbre : Diagonalisation,Bordeaux,05/02/2024,01/04/2024,Création de poste,,FALSE,,hourly
651ed10bd2ebbd6640a83775,Algèbre : Diagonalisation niveau 1,Bordeaux,01/04/2024,30/05/2024,Création de poste,,FALSE,,hourly
651ed0b7d2ebbd6640a83773,Algèbre : systèmes linéaires,Bordeaux,05/02/2024,01/04/2024,Création de poste,,FALSE,,hourly
651ec929d2ebbd6640a83746,Data : Bases de données SQL,Bordeaux,09/10/2023,27/11/2023,Création de poste,,TRUE,,hourly
651ec2b0d2ebbd6640a83734,Formateur Ecoconception et analyse du cycle de vie,Bordeaux,01/04/2024,31/05/2024,Reconduction,,FALSE,,hourly
651eb656d2ebbd6640a83705,Excel avancé,Bordeaux,01/04/2024,30/05/2024,Création de poste,,FALSE,,hourly
651eb64bd2ebbd6640a83703,Excel avancé,Bordeaux,01/04/2024,30/05/2024,Création de poste,,FALSE,,hourly
651d6210d2ebbd6640a832ee,Manager des Ressources Humaines : CONDUIRE UN AUDIT SOCIAL ET UNE MISSION DE CONSEIL RH,Bordeaux,20/09/2023,12/04/2024,Création,,FALSE,,hourly
651d5e59d2ebbd6640a832dc,Séminaire paie,Bordeaux,04/12/2023,08/12/2023,Création,,FALSE,,hourly
651c03c7d2ebbd6640a82cf3,"accompagnement au cours ""Humanities""",Bordeaux,02/10/2023,07/02/2024,Création,,FALSE,,hourly
65170922d2ebbd6640a81fa0,Gestion de la coactivité,Lyon,05/05/2023,25/05/2023,Création de poste,,TRUE,,hourly
6516ea49d2ebbd6640a81ed0,Gestion financière RH (gestion administrative et comptable du personnel),Bordeaux,28/09/2023,30/04/2024,Création de poste,,TRUE,,hourly
6516d6f6d2ebbd6640a81e01,Formateur COURS D'ANGLAIS,Montpellier,29/08/2022,30/06/2023,CREATION DE POSTE,,TRUE,,hourly
6516a05e3191de18b338e5df,Communication Digitale,Bordeaux,26/09/2023,19/12/2023,Création ,,FALSE,,hourly
65169fc63191de18b338e5da,Etude de clientèle,Bordeaux,01/09/2022,31/07/2023,remplacement,,TRUE,,hourly
651685783191de18b338e502,Relations publiques & évènementiel,Toulouse,27/11/2023,26/01/2024,création,,TRUE,,hourly
65159a803191de18b338e2a6,Intervention supplémentaire,Lyon,,,Création de poste,,TRUE,,hourly
65158d163191de18b338e247,Utilisation des blockchain,Bordeaux,09/10/2023,28/06/2024,RECONDUCTION,,FALSE,,hourly
65158c863191de18b338e240,Utilisation des blockchain,Bordeaux,04/04/2022,21/05/2022,Création de poste,,TRUE,,hourly
65153ea7752b341f180e92b0,Cours de Portugais,Bordeaux,18/09/2023,31/05/2024,Création ,,FALSE,,hourly
65146153752b341f180e9108,Code of Luxury,Bordeaux,01/09/2023,30/06/2024,Création de poste,,FALSE,,hourly
6514605b752b341f180e9104,Méthodologie de mémoire,Bordeaux,11/10/2022,06/06/2023,Création de poste,,TRUE,,hourly
65145ff5752b341f180e90fe,Code du luxe,Bordeaux,01/09/2023,30/06/2024,Création de poste,,FALSE,,hourly
65145f97752b341f180e90fa,Conduire le changement,Paris,13/04/2023,27/09/2023,Création de poste,,TRUE,,hourly
65145e68752b341f180e90ed,Constituer et étendre son réseau d'influence pour faciliter ses ventes,Lyon,12/07/2023,12/09/2023,Création de poste,,TRUE,,hourly
651451a9752b341f180e906e,Culture juridique de l’entreprise,"Rennes, France",01/03/2024,31/05/2024,Autre,presentiel,FALSE,,hourly
651442ed752b341f180e905b,Green IT,Paris,09/10/2023,08/01/2024,création,,FALSE,,hourly
6513f942752b341f180e8f15,Stratégie d'entreprise,Bordeaux,28/09/2023,09/02/2024,Création de poste,,FALSE,,hourly
6513f85e752b341f180e8f13,Mener des négociations en anglais (in english),Lyon,16/11/2023,10/04/2024,Création ,,TRUE,,hourly
6513e5a7752b341f180e8ed0,Internet & réseaux sociaux,Bordeaux,29/09/2023,09/02/2024,Création de poste,,FALSE,,hourly
